1585 -2.550597 0 inf
1587 -0.5335822 0 inf
1587 1.4337313 0 inf
1586 1.391194 0 inf
1583 0.39850748 0 inf
1587 -2.5143285 0 inf
1587 1.4235822 0 inf
1585 1.391194 0 inf
1583 -0.61134326 0 inf
1588 -2.5544777 0 inf
1586 2.3928359 0 inf
1582 0.35014927 0 inf
1585 -3.553582 0 inf
1581 -0.56701493 0 inf
1588 -4.4614925 0 inf
1586 2.4746268 0 inf
1584 0.460597 0 inf
1586 -1.4937314 0 inf
1584 0.4722388 0 inf
1583 -1.5023881 0 inf
1580 -2.4274626 0 inf
1584 -5.322985 0 inf
1580 -1.3188059 0 inf
1575 -5.195821 0 inf
1584 -9.974179 0 inf
1581 -0.9825367 0 inf
1586 -3.9020898 0 inf
1580 1.0583582 0 inf
1584 -4.782388 0 inf
1586 -0.7525366 0 inf
1583 1.2074618 0 inf
1582 -1.6732838 0 inf
1585 -2.5234323 0 inf
1583 0.49761188 0 inf
1589 -1.4614931 0 inf
1583 4.439851 0 inf
1587 -1.499553 0 inf
1587 2.5214925 0 inf
1583 2.4935822 0 inf
1582 -1.4446274 0 inf
1586 -2.3331342 0 inf
1585 1.6491045 0 inf
1581 0.6711943 0 inf
1581 -3.1871643 0 inf
1586 -3.1253738 0 inf
1585 1.856119 0 inf
1583 0.85746264 0 inf
1589 -1.0816416 0 inf
1588 4.789999 0 inf
1586 3.7511935 0 inf
1581 1.7426859 0 inf
1584 -3.1964173 0 inf
1587 -0.1761198 0 inf
1588 2.8043284 0 inf
1584 3.775373 0 inf
1584 -0.21343243 0 inf
1586 -0.16268623 0 inf
1584 1.838507 0 inf
1584 -0.18029845 0 inf
1592 -0.17999983 0 inf
1588 7.7108955 0 inf
1582 3.6525369 0 inf
1587 -2.306418 0 inf
1589 2.6144772 0 inf
1586 4.5552244 0 inf
1584 1.5562685 0 inf
1584 -0.40268666 0 inf
1590 -0.4516415 0 inf
1586 5.458955 0 inf
1581 1.4497011 0 inf
1587 -3.4901485 0 inf
1585 2.4798508 0 inf
1584 0.50984985 0 inf
1587 -0.46000051 0 inf
1580 2.4604483 0 inf
1585 -4.430598 0 inf
1581 0.54835856 0 inf
1584 -3.373732 0 inf
1585 -0.4361195 0 inf
1586 0.5501494 0 inf
1587 1.4962685 0 inf
1584 2.422089 0 inf
1585 -0.5928365 0 inf
1585 0.4416418 0 inf
1585 0.42656702 0 inf
1579 0.38119322 0 inf
1588 -5.53582 0 inf
1586 3.4170156 0 inf
1586 1.4301498 0 inf
1589 1.3938804 0 inf
1587 4.29791 0 inf
1581 2.29194 0 inf
1584 -3.6441786 0 inf
1588 -0.65074587 0 inf
1588 3.282686 0 inf
1585 3.2164183 0 inf
1587 0.25 0 inf
1587 2.204329 0 inf
1586 2.1588058 0 inf
1585 1.1332836 0 inf
1587 0.117611885 0 inf
1587 2.0619402 0 inf
1585 2.0362682 0 inf
1584 0.060746685 0 inf
1584 -0.95462686 0 inf
1588 -0.9307468 0 inf
1585 3.013582 0 inf
1582 0.007910922 0 inf
1587 -3.018358 0 inf
1585 1.944328 0 inf
1586 -0.012985535 0 inf
1583 0.95044774 0 inf
1586 -2.0667164 0 inf
1585 0.92537314 0 inf
1581 -0.05238807 0 inf
1588 -3.960448 0 inf
1588 2.9720898 0 inf
1587 2.9149253 0 inf
1584 1.8480593 0 inf
1587 -1.149403 0 inf
1582 1.823134 0 inf
1585 -3.074627 0 inf
1586 -0.06179064 0 inf
1590 0.8813433 0 inf
1637 4.8146267 0 inf
1778 50.806118 0 inf
2138 188.02672 0 inf
2868 537.10046 0 inf
3908 1241.7659 0 inf
5320 2236.0078 0 inf
6777 3574.5386 0 inf
8699 4929.704 0 inf
11275 6712.491 0 inf
15884 9099.186 0 inf
21739 13428.8125 0 inf
24203 18890.379 0 inf
27436 20915.037 0 inf
36460 23647.857 0 inf
311041 31996.422 0 inf
586751 0 0 inf
870238 0 0 inf
1418527 0 0 inf
1432890 0 0 inf
1968737 7180.428 0 inf
2807211 0 0 inf
2811706 0 0 inf
2817420 2247.1646 0 inf
2821699 5306.221 0 inf
2825312 7186.33 0 inf
2828702 8635.596 0 inf
2831393 10015.615 0 inf
2833286 10883.94 0 inf
3096378 11171.007 0 inf
3096586 0 0 inf
3096801 0 0 inf
3097061 107.483955 0 inf
3097540 244.92911 0 inf
3098112 542.767 0 inf
3098876 891.4342 0 inf
3099872 1378.8163 0 inf
3100464 2034.2621 0 inf
3100677 2296.3792 0 inf
3100922 2228.8403 0 inf
3101095 2224.1948 0 inf
3101250 2176.8916 0 inf
3101684 2134.768 0 inf
3102054 2368.1702 0 inf
3102267 2539.0015 0 inf
3102492 2564.61 0 inf
3102673 2610.967 0 inf
3102677 2623.1077 0 inf
3102794 2476.4656 0 inf
3102829 2451.9487 0 inf
3102848 2357.401 0 inf
3102987 2258.0146 0 inf
3102986 2282.4565 0 inf
3103065 2176.6184 0 inf
3103235 2155.699 0 inf
3103366 2226.5579 0 inf
3103406 2260.1572 0 inf
3103423 2208.1335 0 inf
3103446 2138.7715 0 inf
3103491 2080.1602 0 inf
3103565 2047.2567 0 inf
3103676 2045.2512 0 inf
3103790 2081.0886 0 inf
3104014 2120.425 0 inf
3104132 2266.7014 0 inf
3104237 2307.5134 0 inf
3104287 2335.871 0 inf
3104257 2311.65 0 inf
3104176 2211.909 0 inf
3104117 2066.6028 0 inf
3103913 1947.8829 0 inf
3103946 1692.331 0 inf
3104008 1675.1837 0 inf
3104049 1687.3572 0 inf
3104194 1679.5156 0 inf
3104192 1773.8942 0 inf
3104224 1723.1866 0 inf
3104180 1707.5164 0 inf
3104273 1618.5999 0 inf
3104348 1666.0374 0 inf
3104262 1695.2412 0 inf
3104286 1567.0248 0 inf
3104287 1549.5469 0 inf
3104281 1510.3894 0 inf
3104391 1465.5502 0 inf
3104402 1535.5115 0 inf
3104390 1507.3407 0 inf
3104298 1457.5969 0 inf
3104384 1330.8394 0 inf
3104233 1381.2007 0 inf
3104067 1198.6948 0 inf
3104044 1005.48486 0 inf
3104107 956.4233 0 inf
3104189 992.7217 0 inf
3104257 1047.0061 0 inf
3104358 1086.5707 0 inf
3104375 1157.7754 0 inf
3104394 1145.315 0 inf
3104482 1135.1304 0 inf
3104573 1192.8549 0 inf
3104610 1252.4495 0 inf
3104697 1257.9834 0 inf
3104766 1312.4955 0 inf
3104884 1348.3235 0 inf
3105007 1431.5582 0 inf
3105129 1518.1355 0 inf
3105073 1602.1097 0 inf
3104914 1509.8142 0 inf
3104826 1318.1144 0 inf
3104431 1199.6295 0 inf
3104138 781.92865 0 inf
3104026 471.97922 0 inf
3103962 345.3364 0 inf
3104101 268.1281 0 inf
3104212 391.55078 0 inf
3104271 485.23828 0 inf
3104237 526.13837 0 inf
3104306 474.90274 0 inf
3104294 525.7229 0 inf
3104360 495.95538 0 inf
3104424 543.313 0 inf
3104445 587.756 0 inf
3104572 589.09717 0 inf
3104746 694.48895 0 inf
3104886 844.0899 0 inf
3105003 957.56415 0 inf
3105045 1046.2927 0 inf
3105013 1059.6702 0 inf
3105039 999.9326 0 inf
3104978 998.0265 0 inf
3104932 910.6093 0 inf
3104893 839.1721 0 inf
3104805 775.7986 0 inf
3104815 665.11896 0 inf
3104924 652.5513 0 inf
3104952 737.3221 0 inf
3104988 740.926 0 inf
3104970 752.1354 0 inf
3104918 709.88043 0 inf
3104927 634.75 0 inf
3104969 620.73065 0 inf
3105013 639.16144 0 inf
3105036 659.074 0 inf
3105078 657.82135 0 inf
3105067 675.01587 0 inf
3105115 639.6416 0 inf
3105190 662.7429 0 inf
3105187 711.63904 0 inf
3105125 682.8816 0 inf
3105056 596.3188 0 inf
3104918 504.23145 0 inf
3104958 345.72833 0 inf
3105072 364.64526 0 inf
3105079 455.75488 0 inf
3105126 439.95575 0 inf
3105180 463.45203 0 inf
3105213 493.26605 0 inf
3105206 501.6596 0 inf
3105245 470.3423 0 inf
3105278 484.56018 0 inf
3105374 492.2671 0 inf
3105440 561.6252 0 inf
3105506 599.9104 0 inf
3105528 637.2085 0 inf
3105567 630.39966 0 inf
3105552 640.0604 0 inf
3105540 596.1797 0 inf
3105631 555.6924 0 inf
3105690 616.7947 0 inf
3105712 644.9584 0 inf
3105689 636.0106 0 inf
3105627 582.6741 0 inf
3105604 491.5525 0 inf
3105531 439.94397 0 inf
3105583 339.83044 0 inf
3105626 363.8811 0 inf
3105739 378.35437 0 inf
3105780 461.02087 0 inf
3105767 471.07813 0 inf
3105765 427.52405 0 inf
3105857 395.2118 0 inf
3105934 455.3452 0 inf
3106034 499.2306 0 inf
3106109 564.5663 0 inf
3106107 603.7008 0 inf
3106085 566.0918 0 inf
3106114 508.98462 0 inf
3106183 502.50757 0 inf
3106190 534.93726 0 inf
3106154 505.36206 0 inf
3106139 433.6388 0 inf
3106168 383.4087 0 inf
3106182 376.72192 0 inf
3106211 354.9469 0 inf
3106221 347.8463 0 inf
3106195 321.60132 0 inf
3106188 260.0558 0 inf
3106160 217.76038 0 inf
3106208 155.13074 0 inf
3106228 167.77112 0 inf
3106309 152.11902 0 inf
3106331 196.13477 0 inf
3106382 180.82361 0 inf
3106379 193.719 0 inf
3106390 152.83887 0 inf
3106345 125.849365 0 inf
3106336 43.863647 0 inf
3106279 -1.8400879 0 inf
3106287 -94.312256 0 inf
3106223 -121.84863 0 inf
3106229 -220.02075 0 inf
3106290 -248.22632 0 inf
3106275 -222.47876 0 inf
3106268 -272.3418 0 inf
3106244 -313.97754 0 inf
3106246 -372.0149 0 inf
3106263 -404.00977 0 inf
3106314 -421.2556 0 inf
3106394 -405.34424 0 inf
3106509 -361.90845 0 inf
3106685 -285.56836 0 inf
3106808 -151.53906 0 inf
3106922 -72.76831 0 inf
3107016 -5.116455 0 inf
3107058 40.833496 0 inf
3107199 34.083496 0 inf
3107237 123.69922 0 inf
3107198 109.69702 0 inf
3107067 19.593994 0 inf
3107030 -241.1355 0 inf
3107059 -244.29785 0 inf
3107101 -182.52661 0 inf
3107172 -109.176025 0 inf
3107219 -9.297119 0 inf
3107286 62.36792 0 inf
3107419 148.42749 0 inf
3107457 291.57666 0 inf
3107523 330.2854 0 inf
3107574 390.89746 0 inf
3107633 434.41943 0 inf
3107685 483.34985 0 inf
3107754 523.52014 0 inf
3107797 578.75464 0 inf
3107885 603.7654 0 inf
3107957 669.2423 0 inf
3107986 716.03 0 inf
3108007 717.84155 0 inf
3108008 710.2457 0 inf
3107971 683.38635 0 inf
3107961 618.8876 0 inf
3107995 582.0099 0 inf
3108018 589.0325 0 inf
3108031 583.97766 0 inf
3108024 569.4248 0 inf
3108023 534.9745 0 inf
3108030 505.58386 0 inf
3108031 483.46008 0 inf
3108072 455.61108 0 inf
3108127 467.46863 0 inf
3108167 492.6985 0 inf
3108198 502.3833 0 inf
3108234 502.4104 0 inf
3108235 506.3042 0 inf
3108236 474.7185 0 inf
3108249 441.5371 0 inf
3108228 419.54736 0 inf
3108231 363.53857 0 inf
3108241 331.5669 0 inf
3108245 307.28394 0 inf
3108206 278.32715 0 inf
3108190 208.34155 0 inf
3108217 164.32446 0 inf
3108243 163.07886 0 inf
3108264 160.33472 0 inf
3108296 152.396 0 inf
3108316 154.0022 0 inf
3108329 143.84204 0 inf
3108337 126.72046 0 inf
3108357 105.491455 0 inf
3108383 95.556885 0 inf
3108424 90.96533 0 inf
3108468 102.02319 0 inf
3108500 115.58789 0 inf
3108528 117.1311 0 inf
3108545 114.80786 0 inf
3108575 100.68115 0 inf
3108590 99.46924 0 inf
3108617 83.701416 0 inf
3108602 80.944336 0 inf
3108583 36.270264 0 inf
3108536 -9.886719 0 inf
3108558 -80.80078 0 inf
3108587 -82.25708 0 inf
3108605 -77.24194 0 inf
3108625 -83.73804 0 inf
3108622 -88.65234 0 inf
3108639 -116.86426 0 inf
3108614 -124.947266 0 inf
3108617 -174.08691 0 inf
3108663 -195.53638 0 inf
3108704 -175.19238 0 inf
3108724 -160.4226 0 inf
3108747 -167.30688 0 inf
3108738 -171.7373 0 inf
3108735 -208.5752 0 inf
3108730 -240.00757 0 inf
3108728 -274.00635 0 inf
3108732 -303.86743 0 inf
3108722 -325.67017 0 inf
3108672 -359.82642 57.32484 1046.6666
3108618 -428.45776 57.32484 1046.6666
3108621 -496.45508 57.32484 1046.6666
3108652 -505.7229 47.770702 1256
3108670 -486.28003 51.724136 1160
3108693 -480.88525 51.724136 1160
3108701 -471.37476 51.724136 1160
3108698 -476.94385 51.724136 1160
3108698 -492.45142 51.724136 1160
3108705 -504.98438 51.724136 1160
3108739 -509.88037 51.724136 1160
3108756 -488.45313 60.344826 994.28577
3108766 -484.3496 60.344826 994.28577
3108788 -487.00854 51.724136 1160
3108764 -478.72852 51.724136 1160
3108762 -517.08203 51.724136 1160
3108763 -534.198 0 inf
3108756 -548.9253 0 inf
3108773 -571.37134 0 inf
3108783 -569.2815 0 inf
3108767 -574.0884 0 inf
3108705 -603.40894 0 inf
3108647 -676.47437 0 inf
3108659 -743.4343 0 inf
3108660 -739.19214 0 inf
3108692 -745.49585 0 inf
3108702 -721.94946 0 inf
3108709 -720.3191 0 inf
3108716 -721.6284 0 inf
3108692 -722.34106 0 inf
3108689 -752.499 0 inf
3108709 -761.124 0 inf
3108702 -747.00415 0 inf
3108708 -759.6262 0 inf
3108716 -759.04834 0 inf
3108721 -756.50024 0 inf
3108741 -756.3992 0 inf
3108765 -741.6294 0 inf
3108776 -723.5447 0 inf
3108803 -718.11523 0 inf
3108832 -696.0657 76.53061 784.00006
3108804 -671.35254 76.53061 784.00006
3108740 -701.1405 76.53061 784.00006
3108692 -765.4774 0 inf
3108687 -813.4375 0 inf
3108724 -817.82776 0 inf
3108733 -780.8843 0 inf
3108744 -772.12244 0 inf
3108773 -761.3784 0 inf
3108767 -732.6138 0 inf
3108753 -738.5858 0 inf
3108767 -752.0864 0 inf
3108772 -738.30493 0 inf
3108784 -733.7766 0 inf
3108820 -722.65 0 inf
3108836 -687.968 0 inf
3108841 -673.5023 0 inf
3108837 -669.49756 0 inf
3108854 -673.80396 0 inf
3108864 -657.86426 0 inf
3108862 -649.2324 0 inf
3108851 -652.3069 0 inf
3108835 -663.4635 0 inf
3108785 -678.20996 0 inf
3108738 -725.2554 0 inf
3108759 -767.16296 0 inf
3108770 -741.5292 0 inf
3108798 -726.0691 0 inf
3108793 -694.8259 0 inf
3108801 -696.43665 0 inf
3108769 -684.6271 0 inf
3108742 -711.70886 0 inf
3108738 -733.7257 0 inf
3108752 -733.0029 0 inf
3108759 -715.141 0 inf
3108763 -704.76074 0 inf
3108779 -697.0453 0 inf
3108771 -677.03076 0 inf
3108765 -680.7444 0 inf
3108780 -682.6343 0 inf
3108773 -663.5044 0 inf
3108789 -665.48987 0 inf
3108762 -644.2532 0 inf
3108692 -665.3734 0 inf
3108640 -727.859 0 inf
3108642 -771.22546 0 inf
3108686 -760.3699 0 inf
3108698 -707.7666 0 inf
3108714 -686.95886 0 inf
3108733 -661.81604 0 inf
3108707 -634.14746 0 inf
3108693 -650.787 0 inf
3108698 -655.5874 0 inf
3108709 -641.3518 0 inf
3108733 -621.4916 0 inf
3108751 -588.7302 0 inf
3108759 -562.0847 0 inf
3108781 -544.79663 0 inf
3108787 -513.4932 0 inf
3108796 -497.37506 0 inf
3108803 -478.14105 0 inf
3108822 -460.03162 0 inf
3108831 -429.97424 0 inf
3108791 -410.3177 0 inf
3108723 -438.339 0 inf
3108714 -492.56445 0 inf
3108725 -487.0053 0 inf
3108759 -461.31537 0 inf
3108791 -413.10028 0 inf
3108803 -367.6579 0 inf
3108836 -342.88428 0 inf
3108834 -298.5561 0 inf
3108850 -290.60083 0 inf
3108863 -265.87238 0 inf
3108866 -245.2373 0 inf
3108889 -235.31207 0 inf
3108895 -205.98743 0 inf
3108915 -194.9184 0 inf
3108920 -170.37335 0 inf
3108916 -160.28711 0 inf
3108935 -157.55438 0 inf
3108949 -131.55286 0 inf
3108936 -110.83502 0 inf
3108964 -116.99692 0 inf
3108953 -83.15082 0 inf
3108883 -88.28894 0 inf
3108819 -151.44864 0 inf
3108828 -208.42944 0 inf
3108861 -192.7601 0 inf
3108887 -154.20108 0 inf
3108904 -123.46857 0 inf
3108930 -102.46759 0 inf
3108938 -73.31299 0 inf
3108933 -62.82132 0 inf
3108952 -65.48367 0 inf
3108968 -45.233704 0 inf
3109001 -28.86203 0 inf
3109004 3.715393 0 inf
3109021 6.174835 0 inf
3109017 22.435516 0 inf
3109017 18.296906 0 inf
3109025 18.414307 0 inf
3109029 26.190643 0 inf
3109041 29.811218 0 inf
3109044 41.21454 0 inf
3109015 43.77899 0 inf
3108952 15.08139 0 inf
3108903 -46.287537 0 inf
3108915 -92.55618 0 inf
3108941 -78.342926 69.53642 862.8572
3108952 -51.069916 79.4702 755
3108962 -39.293884 79.4702 755
3108969 -28.909058 79.4702 755
3108944 -21.90924 79.4702 755
3108948 -46.313416 79.4702 755
3108969 -41.701157 69.53642 862.8572
3108976 -20.529526 69.53642 862.8572
3108952 -13.179382 69.53642 862.8572
3108953 -36.27118 69.53642 862.8572
3108960 -34.375153 69.53642 862.8572
3108957 -26.551895 69.53642 862.8572
3108994 -28.172363 69.53642 862.8572
3109000 9.744827 79.4702 755
3109017 16.392868 79.4702 755
3109021 33.56035 79.4702 755
3108981 37.55391 79.4702 755
3108919 -1.865509 79.4702 755
3108876 -62.151917 79.4702 755
3108888 -102.62474 79.4702 755
3108919 -88.33417 78.947365 760.00006
3108933 -55.776688 78.947365 760.00006
3108944 -40.67328 78.947365 760.00006
3108955 -29.116089 78.947365 760.00006
3108952 -18.139679 78.947365 760.00006
3108942 -21.351013 78.947365 760.00006
3108960 -31.5764 78.947365 760.00006
3108972 -14.267303 78.947365 760.00006
3108980 -3.4344635 78.947365 760.00006
3108986 3.148819 78.947365 760.00006
3109010 7.4012146 78.947365 760.00006
3108997 29.382278 78.947365 760.00006
3109000 14.872253 78.947365 760.00006
3109011 16.834503 78.947365 760.00006
3108994 26.427628 78.947365 760.00006
3109006 8.135834 78.947365 760.00006
3108993 18.486588 78.947365 760.00006
3108933 3.9552307 78.947365 760.00006
3108852 -56.300125 78.947365 760.00006
3108850 -136.07117 78.947365 760.00006
3108884 -136.52074 78.947365 760.00006
3108903 -101.64 79.36508 756
3108911 -82.55653 79.36508 756
3108907 -75.0061 82.82209 724.4444
3108910 -79.545334 82.82209 724.4444
3108897 -77.34685 82.82209 724.4444
3108904 -90.77594 82.82209 724.4444
3108907 -84.29025 82.82209 724.4444
3108922 -81.78894 82.82209 724.4444
3108945 -67.538925 82.82209 724.4444
3108956 -45.75653 82.82209 724.4444
3108973 -36.06073 82.82209 724.4444
3108995 -20.16745 82.82209 724.4444
3109001 0.8740692 82.82209 724.4444
3108993 5.822708 82.82209 724.4444
3109017 -3.3231049 82.82209 724.4444
3109032 18.925552 82.82209 724.4444
3109005 31.698212 82.82209 724.4444
3108934 2.9774933 82.82209 724.4444
3108907 -68.2585 82.82209 724.4444
3108931 -94.92325 82.82209 724.4444
3108964 -71.10329 80.64516 744.00006
3109004 -39.244614 80.64516 744.00006
3109016 -1.3163757 80.64516 744.00006
3109038 8.310593 80.64516 744.00006
3109034 27.318237 80.64516 744.00006
3109009 20.682556 80.64516 744.00006
3109033 -6.39653 80.64516 744.00006
3109070 15.074783 80.64516 744.00006
3109113 48.921936 72.72727 825
3109121 87.792435 72.72727 825
3109108 91.45477 72.72727 825
3109100 74.58571 72.72727 825
3109093 63.546265 72.72727 825
3109093 54.28482 72.72727 825
3109081 51.969894 72.72727 825
3109087 37.947952 72.72727 825
3109070 41.549713 72.72727 825
3109037 22.447937 72.72727 825
3108969 -12.013855 72.72727 825
3108926 -80.146835 72.72727 825
3108930 -122.1485 72.72727 825
3108948 -117.16463 75.41899 795.5556
3108956 -98.70207 75.41899 795.5556
3108980 -90.29268 75.41899 795.5556
3108976 -66.38176 75.41899 795.5556
3108939 -70.43086 75.41899 795.5556
3108948 -106.75668 75.41899 795.5556
3108945 -97.428635 75.41899 795.5556
3108942 -100.25014 75.41899 795.5556
3108948 -103.09523 75 800
3108928 -97.30461 75 800
3108920 -117.38536 75 800
3108902 -125.012955 75 800
3108893 -141.62595 75 800
3108897 -148.55612 75 800
3108902 -142.48567 75 800
3108907 -135.85313 75 800
3108888 -129.38327 75 800
3108831 -146.62029 75 800
3108791 -200.9943 75 800
3108791 -237.50568 75 800
3108825 -233.87341 75 800
3108834 -197.05045 72.19251 831.11115
3108840 -185.44745 72.19251 831.11115
3108842 -177.07433 72.19251 831.11115
3108822 -173.0925 72.19251 831.11115
3108820 -190.87042 72.19251 831.11115
3108834 -190.66074 72.19251 831.11115
3108845 -174.69208 70.588234 850
3108855 -162.11224 70.588234 850
3108873 -150.83221 70.588234 850
3108886 -131.89087 70.588234 850
3108904 -118.09598 70.588234 850
3108908 -99.49312 70.588234 850
3108919 -94.459404 70.588234 850
3108928 -82.15567 70.588234 850
3108948 -72.21357 70.588234 850
3108962 -51.753273 70.588234 850
3108900 -37.824318 70.588234 850
3108820 -98.59014 70.588234 850
3108802 -175.83194 70.588234 850
3108813 -190.39359 70.588234 850
3108825 -175.89865 70.68063 848.88885
3108821 -160.59134 70.68063 848.88885
3108830 -161.33163 70.68063 848.88885
3108831 -149.3103 72.72727 825
3108819 -145.33818 72.72727 825
3108845 -154.27776 72.72727 825
3108861 -125.64746 72.72727 825
3108889 -107.26372 72.72727 825
3108909 -77.57149 72.72727 825
3108938 -56.189995 72.72727 825
3108935 -26.523869 72.72727 825
3108957 -28.505966 72.72727 825
3108987 -5.1989517 72.72727 825
3109003 26.072094 72.72727 825
3109023 43.057316 72.72727 825
3109034 63.259407 72.72727 825
3109051 74.17345 72.72727 825
3109031 90.64015 72.72727 825
3108960 70.36418 72.72727 825
3108938 0.8020973 72.72727 825
3108972 -19.145523 72.72727 825
3108998 16.21851 72.58065 826.6666
3109021 42.997314 72.58065 826.6666
3109030 66.12269 72.58065 826.6666
3109047 74.93239 72.58065 826.6666
3109045 91.36627 72.58065 826.6666
3109040 88.66284 72.58065 826.6666
3109055 83.03806 72.58065 826.6666
3109097 97.063286 72.58065 826.6666
3109114 137.22343 71.856285 835
3109120 151.90001 71.856285 835
3109138 155.41104 71.856285 835
3109165 171.00792 71.856285 835
3109179 195.8006 71.91781 834.2857
3109189 207.47134 71.91781 834.2857
3109189 214.90298 71.856285 835
3109193 212.06389 71.856285 835
3109225 212.88956 71.856285 835
3109199 241.02 71.91781 834.2857
3109134 211.39955 71.91781 834.2857
3109079 144.14359 71.91781 834.2857
3109090 87.86418 71.91781 834.2857
3109132 97.2706 63.82979 940
3109137 136.84717 63.82979 940
3109156 139.13419 63.82979 940
3109159 155.02106 63.82979 940
3109115 154.68732 63.82979 940
3109088 108.21343 63.82979 940
3109104 79.344635 63.636364 942.8571
3109117 92.99388 63.636364 942.8571
3109140 103.27031 63.636364 942.8571
3109163 123.245224 63.636364 942.8571
3109161 142.51404 63.636364 942.8571
3109170 136.96225 63.636364 942.8571
3109149 142.96283 63.636364 942.8571
3109151 120.06314 63.636364 942.8571
3109181 120.08299 63.636364 942.8571
3109175 147.22552 63.636364 942.8571
3109153 138.27493 63.636364 942.8571
3109085 113.63403 63.636364 942.8571
3109023 44.120163 63.636364 942.8571
3109010 -18.219845 63.636364 942.8571
3109045 -31.239082 63.636364 942.8571
3109089 2.8683662 65.21739 920
3109120 44.95628 65.21739 920
3109126 73.11687 65.21739 920
3109127 76.14612 65.21739 920
3109128 74.00374 65.21739 920
3109127 71.89733 65.21739 920
3109139 67.82733 73.36957 817.7778
3109153 76.45554 73.36957 817.7778
3109155 86.78283 73.17073 820
3109180 84.96896 73.17073 820
3109196 105.645836 73.17073 820
3109215 117.31539 73.17073 820
3109231 132.26479 73.17073 820
3109238 144.42584 73.17073 820
3109239 147.37686 73.17073 820
3109241 144.09628 73.17073 820
3109216 141.71045 73.17073 820
3109161 112.76406 73.17073 820
3109066 54.877327 73.17073 820
3109060 -40.844917 73.17073 820
3109072 -47.469826 73.17073 820
3109070 -36.526245 73.36957 817.7778
3109053 -39.597572 73.36957 817.7778
3109060 -57.07743 73.36957 817.7778
3109073 -50.691177 81.52174 735.99994
3109056 -38.61702 81.52174 735.99994
3109049 -56.15847 81.52174 735.99994
3109054 -63.916267 81.52174 735.99994
3109055 -59.825066 81.3253 737.7778
3109065 -59.915665 81.3253 737.7778
3109048 -51.239082 81.3253 737.7778
3109043 -68.8185 81.3253 737.7778
3109042 -73.66863 81.3253 737.7778
3109047 -74.05045 81.3253 737.7778
3109047 -68.6267 81.3253 737.7778
3109050 -68.489235 81.3253 737.7778
3109065 -65.5322 81.3253 737.7778
3109090 -50.965515 81.3253 737.7778
3109057 -26.987 81.3253 737.7778
3108995 -60.303284 81.3253 737.7778
3108966 -121.27311 81.3253 737.7778
3108989 -148.83937 81.3253 737.7778
3108995 -124.98132 78.947365 760.00006
3109023 -118.319855 78.947365 760.00006
3109067 -90.271935 78.947365 760.00006
3109082 -47.331924 78.947365 760.00006
3109084 -33.551193 80.838326 742.2222
3109073 -32.82744 80.838326 742.2222
3109070 -44.982826 80.838326 742.2222
3109094 -48.8994 80.838326 742.2222
3109106 -26.40104 80.838326 742.2222
3109111 -15.997757 80.838326 742.2222
3109118 -12.076866 80.838326 742.2222
3109114 -5.4583664 80.838326 742.2222
3109100 -9.700745 80.838326 742.2222
